Order ID,Order Date,Ship Date,Customer Name,Customer Segment,Category,Sub-Category,Product Name,Sales Amount,Profit,Discount,Quantity,Region,State
ORD1525,2023-09-25 00:00:00,2023-09-27 00:00:00,Customer 241,Consumer,Office Supplies,Binders,Binders 24,405.47,69.13,0.2,6,West,California
ORD1526,2023-02-27 00:00:00,2023-03-06 00:00:00,Customer 397,Small Business,Technology,Phones,Phones 40,567.5,147.94,0.17,10,West,Texas
ORD1527,2023-04-05 00:00:00,2023-04-11 00:00:00,Customer 356,Corporate,Technology,Laptops,Laptops 82,473.65,28.32,0.04,6,East,Texas
ORD1528,2023-01-21 00:00:00,2023-01-27 00:00:00,Customer 416,Corporate,Technology,Monitors,Monitors 93,300.48,20.45,0.06,5,Central,New York
ORD1529,2023-08-09 00:00:00,2023-08-10 00:00:00,Customer 174,Small Business,Furniture,Bookcases,Bookcases 9,183.72,40.26,0.06,10,South,New York
ORD1530,2023-05-28 00:00:00,2023-06-01 00:00:00,Customer 237,Home Office,Furniture,Chairs,Chairs 16,757.76,103.16,0.17,9,Central,New York
ORD1531,2023-11-06 00:00:00,2023-11-13 00:00:00,Customer 167,Consumer,Furniture,Sofas,Sofas 48,102.07,9.82,0.03,9,South,Illinois
ORD1532,2023-05-23 00:00:00,2023-05-27 00:00:00,Customer 198,Consumer,Technology,Phones,Phones 97,29.23,4.29,0.08,4,West,Texas
ORD1533,2023-10-21 00:00:00,2023-10-28 00:00:00,Customer 416,Consumer,Furniture,Sofas,Sofas 56,243.28,43.54,0.04,9,Central,Florida
ORD1534,2023-07-27 00:00:00,2023-08-02 00:00:00,Customer 316,Corporate,Furniture,Tables,Tables 19,741.44,121.82,0.08,8,West,New York
ORD1535,2023-06-21 00:00:00,2023-06-24 00:00:00,Customer 85,Home Office,Furniture,Sofas,Sofas 65,692.07,144.66,0.15,6,Central,Florida
ORD1536,2023-12-07 00:00:00,2023-12-13 00:00:00,Customer 392,Corporate,Furniture,Sofas,Sofas 45,274.35,23.89,0.16,8,Central,Texas
ORD1537,2023-07-12 00:00:00,2023-07-16 00:00:00,Customer 463,Corporate,Furniture,Tables,Tables 18,912.93,265.7,0.08,5,Central,California
ORD1538,2023-11-30 00:00:00,2023-12-01 00:00:00,Customer 147,Consumer,Office Supplies,Binders,Binders 49,150.54,21.93,0.16,3,Central,New York
ORD1539,2023-05-02 00:00:00,2023-05-06 00:00:00,Customer 33,Small Business,Office Supplies,Staplers,Staplers 57,417.22,99.96,0.01,2,South,Florida
ORD1540,2023-02-14 00:00:00,2023-02-16 00:00:00,Customer 441,Consumer,Furniture,Tables,Tables 42,10.99,0.92,0.05,6,Central,Florida
ORD1541,2023-06-15 00:00:00,2023-06-17 00:00:00,Customer 187,Corporate,Office Supplies,Paper,Paper 31,735.46,115.47,0.2,10,South,California
ORD1542,2023-01-25 00:00:00,2023-01-28 00:00:00,Customer 122,Corporate,Furniture,Sofas,Sofas 89,161.55,24.95,0.13,3,South,New York
ORD1543,2023-06-11 00:00:00,2023-06-14 00:00:00,Customer 247,Home Office,Technology,Phones,Phones 92,33.6,3.62,0.11,3,West,Florida
ORD1544,2023-12-23 00:00:00,2023-12-27 00:00:00,Customer 494,Home Office,Office Supplies,Staplers,Staplers 23,802.82,91.87,0.17,5,West,Texas
ORD1545,2023-12-14 00:00:00,2023-12-17 00:00:00,Customer 201,Corporate,Office Supplies,Staplers,Staplers 10,263.92,67,0.19,1,Central,Texas
ORD1546,2023-01-21 00:00:00,2023-01-23 00:00:00,Customer 438,Consumer,Office Supplies,Paper,Paper 61,974.71,276.78,0.12,9,Central,New York
ORD1547,2023-06-15 00:00:00,2023-06-19 00:00:00,Customer 349,Consumer,Office Supplies,Binders,Binders 97,18.8,2.14,0.09,5,West,Texas
ORD1548,2023-12-23 00:00:00,2023-12-24 00:00:00,Customer 378,Small Business,Technology,Laptops,Laptops 31,530.09,130.69,0.17,8,South,Texas
ORD1549,2023-09-27 00:00:00,2023-10-03 00:00:00,Customer 467,Consumer,Technology,Laptops,Laptops 54,775.82,190.82,0.18,8,West,California
ORD1550,2023-04-13 00:00:00,2023-04-19 00:00:00,Customer 479,Consumer,Technology,Phones,Phones 39,977.11,205.96,0.2,4,Central,New York
ORD1551,2023-04-27 00:00:00,2023-05-01 00:00:00,Customer 169,Corporate,Technology,Monitors,Monitors 46,268.83,53.84,0.04,6,East,Texas
ORD1552,2023-10-30 00:00:00,2023-11-06 00:00:00,Customer 9,Consumer,Furniture,Tables,Tables 76,513.72,129.19,0,2,East,New York
ORD1553,2023-09-14 00:00:00,2023-09-17 00:00:00,Customer 267,Small Business,Furniture,Sofas,Sofas 81,630.28,132.87,0.09,9,South,Florida
ORD1554,2023-09-02 00:00:00,2023-09-03 00:00:00,Customer 74,Consumer,Office Supplies,Binders,Binders 88,30.02,6.27,0.04,3,East,California
ORD1555,2023-08-14 00:00:00,2023-08-15 00:00:00,Customer 228,Small Business,Furniture,Tables,Tables 76,330.28,47.05,0,1,Central,New York
ORD1556,2023-06-27 00:00:00,2023-06-30 00:00:00,Customer 116,Consumer,Furniture,Tables,Tables 39,643.16,87.1,0.1,10,East,New York
ORD1557,2023-04-03 00:00:00,2023-04-04 00:00:00,Customer 299,Consumer,Furniture,Chairs,Chairs 66,597.74,142.35,0.06,9,South,California
ORD1558,2023-09-27 00:00:00,2023-09-28 00:00:00,Customer 224,Consumer,Furniture,Chairs,Chairs 61,17.69,4.88,0,10,South,Texas
ORD1559,2023-01-14 00:00:00,2023-01-19 00:00:00,Customer 140,Home Office,Furniture,Sofas,Sofas 41,657.03,85.83,0.04,1,South,New York
ORD1560,2023-10-31 00:00:00,2023-11-07 00:00:00,Customer 267,Small Business,Office Supplies,Binders,Binders 48,903.99,94.47,0.2,1,East,Florida
ORD1561,2023-01-24 00:00:00,2023-01-28 00:00:00,Customer 148,Consumer,Furniture,Sofas,Sofas 94,853.63,197.38,0.14,1,South,California
ORD1562,2023-03-10 00:00:00,2023-03-14 00:00:00,Customer 41,Corporate,Furniture,Sofas,Sofas 32,511.67,78.87,0.17,1,Central,New York
ORD1563,2023-08-02 00:00:00,2023-08-06 00:00:00,Customer 286,Home Office,Furniture,Tables,Tables 11,787.11,139.41,0.01,2,South,Texas
ORD1564,2023-01-17 00:00:00,2023-01-24 00:00:00,Customer 282,Home Office,Technology,Printers,Printers 80,617.28,157.16,0.12,8,East,Illinois
ORD1565,2023-10-04 00:00:00,2023-10-08 00:00:00,Customer 156,Consumer,Office Supplies,Binders,Binders 80,812.83,109.93,0.13,3,Central,Texas
ORD1566,2023-10-20 00:00:00,2023-10-27 00:00:00,Customer 38,Home Office,Technology,Monitors,Monitors 66,199.82,43.58,0.18,2,South,Texas
ORD1567,2023-05-10 00:00:00,2023-05-13 00:00:00,Customer 413,Small Business,Technology,Phones,Phones 57,729.37,75.56,0.14,5,West,Illinois
ORD1568,2023-07-09 00:00:00,2023-07-16 00:00:00,Customer 127,Home Office,Office Supplies,Staplers,Staplers 37,605.83,111.03,0.03,3,West,Illinois
ORD1569,2023-03-15 00:00:00,2023-03-17 00:00:00,Customer 375,Small Business,Furniture,Tables,Tables 9,603.65,32.22,0.14,7,West,Texas
ORD1570,2023-01-13 00:00:00,2023-01-15 00:00:00,Customer 379,Corporate,Office Supplies,Paper,Paper 35,132.9,27.83,0.03,10,East,Florida
ORD1571,2023-04-01 00:00:00,2023-04-06 00:00:00,Customer 440,Corporate,Technology,Printers,Printers 96,126.51,36.46,0.19,9,East,Texas
ORD1572,2023-03-26 00:00:00,2023-03-28 00:00:00,Customer 328,Small Business,Furniture,Sofas,Sofas 74,672.74,199.21,0.15,8,Central,California
ORD1573,2023-09-15 00:00:00,2023-09-22 00:00:00,Customer 473,Consumer,Technology,Monitors,Monitors 98,823.48,211.71,0.15,3,Central,Illinois
ORD1574,2023-05-08 00:00:00,2023-05-10 00:00:00,Customer 260,Small Business,Office Supplies,Binders,Binders 87,741.22,160.15,0.15,5,West,California
ORD1575,2023-08-03 00:00:00,2023-08-06 00:00:00,Customer 77,Consumer,Technology,Monitors,Monitors 16,758.88,224.95,0,10,East,Texas
ORD1576,2023-07-21 00:00:00,2023-07-24 00:00:00,Customer 385,Small Business,Technology,Printers,Printers 98,281.83,58.85,0.14,6,Central,Illinois
ORD1577,2023-01-26 00:00:00,2023-01-29 00:00:00,Customer 366,Consumer,Technology,Phones,Phones 33,512.54,98.41,0,9,South,Texas
ORD1578,2023-09-17 00:00:00,2023-09-24 00:00:00,Customer 156,Small Business,Technology,Laptops,Laptops 11,679.89,155.45,0.08,6,South,California
ORD1579,2023-10-18 00:00:00,2023-10-20 00:00:00,Customer 267,Corporate,Office Supplies,Staplers,Staplers 44,17.65,0.95,0,10,South,California
ORD1580,2023-01-19 00:00:00,2023-01-23 00:00:00,Customer 68,Small Business,Technology,Monitors,Monitors 62,35.99,7.64,0.03,9,East,Illinois
ORD1581,2023-10-31 00:00:00,2023-11-01 00:00:00,Customer 5,Small Business,Technology,Phones,Phones 46,292.88,35.83,0.07,9,Central,California
ORD1582,2023-10-14 00:00:00,2023-10-17 00:00:00,Customer 392,Small Business,Furniture,Sofas,Sofas 98,100.19,25.6,0.05,2,South,New York
ORD1583,2023-04-04 00:00:00,2023-04-09 00:00:00,Customer 449,Home Office,Office Supplies,Pens,Pens 34,691.82,47.12,0.13,6,East,Illinois
ORD1584,2023-07-15 00:00:00,2023-07-21 00:00:00,Customer 31,Corporate,Furniture,Tables,Tables 63,23.61,2.38,0.2,4,South,California
ORD1585,2023-07-05 00:00:00,2023-07-07 00:00:00,Customer 80,Home Office,Technology,Phones,Phones 45,511.61,51.95,0.02,6,West,California
ORD1586,2023-12-29 00:00:00,2024-01-05 00:00:00,Customer 359,Corporate,Furniture,Sofas,Sofas 36,517.64,116.5,0.18,1,Central,New York
ORD1587,2023-10-16 00:00:00,2023-10-17 00:00:00,Customer 135,Small Business,Furniture,Chairs,Chairs 76,239.13,49.76,0.08,10,South,California
ORD1588,2023-07-16 00:00:00,2023-07-18 00:00:00,Customer 281,Corporate,Office Supplies,Pens,Pens 64,957.36,179.86,0.14,9,South,Florida
ORD1589,2023-01-30 00:00:00,2023-02-02 00:00:00,Customer 447,Home Office,Office Supplies,Pens,Pens 41,34.26,7.7,0.16,8,Central,Florida
ORD1590,2023-02-04 00:00:00,2023-02-06 00:00:00,Customer 304,Home Office,Technology,Laptops,Laptops 48,752.7,113.83,0.07,2,West,California
ORD1591,2023-08-07 00:00:00,2023-08-11 00:00:00,Customer 85,Corporate,Technology,Phones,Phones 97,231.57,59.66,0.06,5,Central,New York
ORD1592,2023-01-14 00:00:00,2023-01-18 00:00:00,Customer 479,Consumer,Office Supplies,Pens,Pens 93,522.15,79.31,0.01,10,West,New York
ORD1593,2023-09-23 00:00:00,2023-09-29 00:00:00,Customer 265,Consumer,Furniture,Bookcases,Bookcases 61,43.22,10.89,0.17,9,Central,Illinois
ORD1594,2023-10-10 00:00:00,2023-10-12 00:00:00,Customer 138,Home Office,Furniture,Chairs,Chairs 24,932.67,107.59,0.13,9,East,Florida
ORD1595,2023-03-07 00:00:00,2023-03-14 00:00:00,Customer 47,Home Office,Furniture,Sofas,Sofas 68,953.29,262.91,0.14,8,Central,Florida
ORD1596,2023-12-29 00:00:00,2023-12-30 00:00:00,Customer 293,Small Business,Furniture,Bookcases,Bookcases 84,26.85,2.15,0.05,9,East,Florida
ORD1597,2023-07-24 00:00:00,2023-07-25 00:00:00,Customer 351,Consumer,Technology,Monitors,Monitors 84,269.2,58.91,0.05,3,East,Florida
ORD1598,2023-11-20 00:00:00,2023-11-22 00:00:00,Customer 123,Corporate,Furniture,Tables,Tables 62,727.84,86.04,0.07,4,Central,Texas
ORD1599,2023-02-02 00:00:00,2023-02-07 00:00:00,Customer 310,Small Business,Office Supplies,Binders,Binders 25,945.41,188.41,0.08,4,East,Florida
ORD1600,2023-02-14 00:00:00,2023-02-20 00:00:00,Customer 148,Corporate,Technology,Printers,Printers 39,968.31,240.02,0.01,5,South,Texas
ORD1601,2023-06-10 00:00:00,2023-06-15 00:00:00,Customer 303,Corporate,Technology,Printers,Printers 18,981.74,113.58,0.04,4,East,Illinois
ORD1602,2023-09-16 00:00:00,2023-09-19 00:00:00,Customer 292,Small Business,Office Supplies,Staplers,Staplers 87,170.56,20.47,0.15,10,West,California
ORD1603,2023-10-13 00:00:00,2023-10-20 00:00:00,Customer 204,Corporate,Office Supplies,Staplers,Staplers 78,613.07,159.07,0.03,6,East,Texas
ORD1604,2023-03-07 00:00:00,2023-03-09 00:00:00,Customer 334,Consumer,Furniture,Bookcases,Bookcases 19,324.86,50.21,0.05,10,East,Texas
ORD1605,2023-10-13 00:00:00,2023-10-17 00:00:00,Customer 317,Small Business,Technology,Printers,Printers 23,409.75,71.91,0.06,2,East,Texas
ORD1606,2023-06-11 00:00:00,2023-06-13 00:00:00,Customer 325,Home Office,Technology,Phones,Phones 26,519.79,140.26,0.09,3,Central,California
ORD1607,2023-12-13 00:00:00,2023-12-16 00:00:00,Customer 307,Small Business,Technology,Phones,Phones 8,981.37,266.88,0.1,8,East,New York
ORD1608,2023-03-25 00:00:00,2023-03-31 00:00:00,Customer 356,Home Office,Office Supplies,Paper,Paper 47,784.92,176.58,0.06,2,East,Florida
ORD1609,2023-02-23 00:00:00,2023-03-01 00:00:00,Customer 153,Small Business,Office Supplies,Pens,Pens 7,414.76,119.73,0.02,8,West,Texas
ORD1610,2023-07-29 00:00:00,2023-08-03 00:00:00,Customer 320,Small Business,Furniture,Bookcases,Bookcases 13,122.07,11.96,0.05,3,West,California
ORD1611,2023-09-02 00:00:00,2023-09-07 00:00:00,Customer 497,Home Office,Office Supplies,Binders,Binders 68,691.97,153.66,0.15,9,West,Texas
ORD1612,2023-08-29 00:00:00,2023-09-03 00:00:00,Customer 153,Consumer,Technology,Phones,Phones 33,441.18,48.78,0.08,8,East,Texas
ORD1613,2023-07-29 00:00:00,2023-08-02 00:00:00,Customer 196,Corporate,Technology,Laptops,Laptops 19,773,218.46,0.09,6,South,Florida
ORD1614,2023-07-31 00:00:00,2023-08-03 00:00:00,Customer 235,Corporate,Technology,Monitors,Monitors 63,169.35,17.46,0.04,3,West,Texas
ORD1615,2023-05-08 00:00:00,2023-05-09 00:00:00,Customer 49,Corporate,Technology,Phones,Phones 29,363.15,98.07,0.13,8,East,Florida
ORD1616,2023-01-04 00:00:00,2023-01-10 00:00:00,Customer 326,Consumer,Office Supplies,Paper,Paper 16,602.54,51.47,0.11,5,East,Illinois
ORD1617,2023-08-06 00:00:00,2023-08-10 00:00:00,Customer 454,Home Office,Furniture,Bookcases,Bookcases 75,983.83,277.43,0.14,7,South,Illinois
ORD1618,2023-01-08 00:00:00,2023-01-09 00:00:00,Customer 190,Corporate,Office Supplies,Paper,Paper 19,699.26,209.41,0.03,8,Central,Florida
ORD1619,2023-08-14 00:00:00,2023-08-18 00:00:00,Customer 213,Corporate,Office Supplies,Staplers,Staplers 39,194.37,16.39,0.03,1,East,California
ORD1620,2023-08-12 00:00:00,2023-08-13 00:00:00,Customer 66,Home Office,Technology,Laptops,Laptops 15,254.48,23.75,0.18,5,West,Illinois
ORD1621,2023-10-08 00:00:00,2023-10-15 00:00:00,Customer 260,Small Business,Technology,Printers,Printers 13,471.35,141.21,0.16,7,East,Texas
ORD1622,2023-10-16 00:00:00,2023-10-21 00:00:00,Customer 29,Home Office,Office Supplies,Staplers,Staplers 4,332.78,75.79,0.02,1,South,New York
ORD1623,2023-08-15 00:00:00,2023-08-21 00:00:00,Customer 215,Consumer,Office Supplies,Binders,Binders 67,113.05,10.43,0.2,9,East,Florida
ORD1624,2023-11-02 00:00:00,2023-11-04 00:00:00,Customer 228,Home Office,Office Supplies,Pens,Pens 73,911.92,175.28,0.06,7,West,Illinois
ORD1625,2023-11-23 00:00:00,2023-11-24 00:00:00,Customer 166,Corporate,Office Supplies,Staplers,Staplers 87,839.52,127.31,0.08,6,West,California
ORD1626,2023-11-26 00:00:00,2023-11-30 00:00:00,Customer 131,Home Office,Office Supplies,Binders,Binders 12,136.94,18.85,0.12,3,West,New York
ORD1627,2023-12-06 00:00:00,2023-12-08 00:00:00,Customer 414,Consumer,Furniture,Sofas,Sofas 45,448.65,26.29,0.05,8,Central,New York
ORD1628,2023-06-20 00:00:00,2023-06-27 00:00:00,Customer 345,Corporate,Technology,Printers,Printers 94,939.64,96.82,0.05,6,West,California
ORD1629,2023-11-04 00:00:00,2023-11-08 00:00:00,Customer 267,Corporate,Technology,Laptops,Laptops 83,686.92,66.87,0.06,8,West,Florida
ORD1630,2023-05-12 00:00:00,2023-05-16 00:00:00,Customer 342,Small Business,Technology,Printers,Printers 82,595.19,128.89,0.04,5,West,Illinois
ORD1631,2023-10-25 00:00:00,2023-10-27 00:00:00,Customer 268,Consumer,Furniture,Sofas,Sofas 86,866.33,91.29,0.09,3,East,New York
ORD1632,2023-08-30 00:00:00,2023-09-05 00:00:00,Customer 226,Small Business,Technology,Printers,Printers 87,976.88,178.94,0.02,6,East,New York
ORD1633,2023-04-21 00:00:00,2023-04-25 00:00:00,Customer 72,Consumer,Furniture,Chairs,Chairs 82,145.69,9.91,0.11,4,East,Illinois
ORD1634,2023-12-17 00:00:00,2023-12-24 00:00:00,Customer 333,Consumer,Furniture,Sofas,Sofas 39,470.27,61.42,0.04,2,South,Illinois
ORD1635,2023-08-19 00:00:00,2023-08-20 00:00:00,Customer 189,Corporate,Technology,Laptops,Laptops 38,91.22,24.12,0.18,2,West,Illinois
ORD1636,2023-06-24 00:00:00,2023-07-01 00:00:00,Customer 320,Consumer,Technology,Phones,Phones 75,996.51,91.97,0.08,10,Central,California
ORD1637,2023-03-06 00:00:00,2023-03-09 00:00:00,Customer 49,Small Business,Technology,Phones,Phones 2,562.51,41.04,0.04,4,Central,Florida
ORD1638,2023-10-15 00:00:00,2023-10-22 00:00:00,Customer 448,Small Business,Furniture,Chairs,Chairs 51,704.31,167.64,0.16,9,South,New York
ORD1639,2023-05-01 00:00:00,2023-05-05 00:00:00,Customer 486,Consumer,Furniture,Sofas,Sofas 37,368.45,45.15,0.06,6,South,California
ORD1640,2023-03-10 00:00:00,2023-03-15 00:00:00,Customer 93,Corporate,Furniture,Sofas,Sofas 66,80.65,12.58,0.02,4,West,New York
ORD1641,2023-08-23 00:00:00,2023-08-27 00:00:00,Customer 340,Small Business,Furniture,Chairs,Chairs 31,543.03,36.13,0.12,1,South,Illinois
ORD1642,2023-03-31 00:00:00,2023-04-06 00:00:00,Customer 112,Consumer,Technology,Laptops,Laptops 73,471.45,48.06,0.11,5,Central,Florida
ORD1643,2023-10-22 00:00:00,2023-10-24 00:00:00,Customer 194,Small Business,Technology,Monitors,Monitors 31,399.2,110.66,0.12,8,West,Illinois
ORD1644,2023-04-18 00:00:00,2023-04-24 00:00:00,Customer 416,Corporate,Office Supplies,Binders,Binders 58,600.76,110.77,0.01,8,West,Texas
ORD1645,2023-10-21 00:00:00,2023-10-27 00:00:00,Customer 32,Corporate,Furniture,Bookcases,Bookcases 74,200.07,34.94,0.16,10,East,Texas
ORD1646,2023-12-27 00:00:00,2024-01-02 00:00:00,Customer 227,Home Office,Furniture,Sofas,Sofas 29,210.98,44.82,0.19,5,East,Illinois
ORD1647,2023-10-07 00:00:00,2023-10-14 00:00:00,Customer 30,Home Office,Office Supplies,Paper,Paper 20,805.41,228.27,0.13,4,East,New York
ORD1648,2023-09-08 00:00:00,2023-09-13 00:00:00,Customer 7,Corporate,Technology,Laptops,Laptops 33,395.03,23.04,0.04,1,West,Illinois
ORD1649,2023-01-21 00:00:00,2023-01-28 00:00:00,Customer 436,Consumer,Technology,Laptops,Laptops 6,711.9,153.42,0.17,5,West,New York
ORD1650,2023-03-30 00:00:00,2023-04-01 00:00:00,Customer 98,Consumer,Furniture,Sofas,Sofas 2,443.68,57.67,0.15,3,East,New York
ORD1651,2023-05-11 00:00:00,2023-05-13 00:00:00,Customer 376,Corporate,Technology,Phones,Phones 26,776.25,226,0.07,2,Central,California
ORD1652,2023-05-14 00:00:00,2023-05-17 00:00:00,Customer 393,Small Business,Furniture,Bookcases,Bookcases 86,244.14,67.32,0.06,5,South,Illinois
ORD1653,2023-12-29 00:00:00,2024-01-04 00:00:00,Customer 335,Corporate,Office Supplies,Binders,Binders 89,934.92,159.95,0.18,2,South,Texas
ORD1654,2023-09-18 00:00:00,2023-09-19 00:00:00,Customer 255,Consumer,Technology,Laptops,Laptops 8,295.28,65.61,0.08,3,West,Florida
ORD1655,2023-12-23 00:00:00,2023-12-29 00:00:00,Customer 96,Consumer,Technology,Laptops,Laptops 92,205.25,32.87,0.1,10,South,New York
ORD1656,2023-01-19 00:00:00,2023-01-20 00:00:00,Customer 497,Small Business,Office Supplies,Staplers,Staplers 17,45.49,10.64,0.17,3,Central,California
ORD1657,2023-08-21 00:00:00,2023-08-25 00:00:00,Customer 173,Small Business,Technology,Printers,Printers 49,256.22,35.63,0.14,6,West,Florida
ORD1658,2023-01-20 00:00:00,2023-01-21 00:00:00,Customer 129,Small Business,Technology,Printers,Printers 82,526.33,95.42,0.01,9,Central,Texas
ORD1659,2023-10-26 00:00:00,2023-10-29 00:00:00,Customer 449,Consumer,Furniture,Bookcases,Bookcases 38,597.53,30.68,0.03,10,West,Texas
ORD1660,2023-07-03 00:00:00,2023-07-08 00:00:00,Customer 334,Consumer,Furniture,Bookcases,Bookcases 83,24.01,3.64,0.03,2,Central,Florida
ORD1661,2023-10-25 00:00:00,2023-10-31 00:00:00,Customer 493,Home Office,Furniture,Sofas,Sofas 79,832.72,89.47,0.04,4,West,Texas
ORD1662,2023-04-15 00:00:00,2023-04-21 00:00:00,Customer 467,Corporate,Office Supplies,Pens,Pens 28,291.17,21.57,0.02,7,Central,Texas
ORD1663,2023-11-24 00:00:00,2023-11-25 00:00:00,Customer 62,Small Business,Office Supplies,Binders,Binders 11,314.36,90.46,0.18,1,West,Florida
ORD1664,2023-10-28 00:00:00,2023-10-29 00:00:00,Customer 288,Corporate,Furniture,Tables,Tables 40,330.36,21.13,0.08,7,East,New York
ORD1665,2023-12-11 00:00:00,2023-12-14 00:00:00,Customer 190,Small Business,Furniture,Chairs,Chairs 41,301.23,71.21,0.04,7,Central,Texas
ORD1666,2023-12-09 00:00:00,2023-12-11 00:00:00,Customer 114,Home Office,Furniture,Sofas,Sofas 58,134.66,7.92,0.04,8,East,California
ORD1667,2023-03-14 00:00:00,2023-03-15 00:00:00,Customer 448,Small Business,Furniture,Tables,Tables 100,630.53,48.66,0.03,7,South,Florida
ORD1668,2023-02-13 00:00:00,2023-02-19 00:00:00,Customer 311,Consumer,Furniture,Sofas,Sofas 19,908.07,54.38,0.11,7,South,New York
ORD1669,2023-11-15 00:00:00,2023-11-19 00:00:00,Customer 257,Small Business,Office Supplies,Paper,Paper 52,428.72,80.86,0.18,4,Central,Florida
ORD1670,2023-09-22 00:00:00,2023-09-29 00:00:00,Customer 478,Home Office,Furniture,Chairs,Chairs 93,60.26,8.58,0.15,7,East,Illinois
ORD1671,2023-02-18 00:00:00,2023-02-24 00:00:00,Customer 371,Home Office,Technology,Printers,Printers 16,557.79,89.57,0.09,8,East,California
ORD1672,2023-07-29 00:00:00,2023-08-03 00:00:00,Customer 88,Corporate,Furniture,Tables,Tables 65,307.21,84.28,0.1,10,South,New York
ORD1673,2023-03-09 00:00:00,2023-03-12 00:00:00,Customer 251,Home Office,Technology,Phones,Phones 82,777.14,179.99,0.18,9,South,Florida
ORD1674,2023-04-30 00:00:00,2023-05-07 00:00:00,Customer 51,Corporate,Technology,Laptops,Laptops 67,225.92,65.8,0.18,3,South,California
ORD1675,2023-07-08 00:00:00,2023-07-15 00:00:00,Customer 256,Home Office,Office Supplies,Paper,Paper 5,256.78,36.18,0.05,2,East,Texas
ORD1676,2023-10-29 00:00:00,2023-10-31 00:00:00,Customer 21,Corporate,Technology,Laptops,Laptops 28,687.46,203.2,0.08,1,East,New York
ORD1677,2023-02-19 00:00:00,2023-02-26 00:00:00,Customer 37,Home Office,Office Supplies,Binders,Binders 20,654.14,152.39,0.14,5,South,New York
ORD1678,2023-10-04 00:00:00,2023-10-08 00:00:00,Customer 386,Home Office,Technology,Printers,Printers 68,764.16,143.87,0.01,5,South,Florida
ORD1679,2023-05-10 00:00:00,2023-05-14 00:00:00,Customer 101,Small Business,Technology,Monitors,Monitors 11,715.76,112.26,0,10,Central,Texas
ORD1680,2023-03-22 00:00:00,2023-03-23 00:00:00,Customer 364,Small Business,Technology,Phones,Phones 90,898.95,133.03,0.02,7,South,California
ORD1681,2023-06-13 00:00:00,2023-06-14 00:00:00,Customer 240,Corporate,Office Supplies,Staplers,Staplers 59,589.02,168.9,0.18,8,Central,Florida
ORD1682,2023-04-13 00:00:00,2023-04-19 00:00:00,Customer 130,Home Office,Office Supplies,Staplers,Staplers 24,283.03,71.21,0.11,2,Central,Texas
ORD1683,2023-07-09 00:00:00,2023-07-10 00:00:00,Customer 373,Consumer,Office Supplies,Staplers,Staplers 35,139.92,26.47,0.14,4,East,New York
ORD1684,2023-12-21 00:00:00,2023-12-22 00:00:00,Customer 186,Consumer,Office Supplies,Paper,Paper 15,266.43,71.71,0.07,8,East,Florida
ORD1685,2023-02-18 00:00:00,2023-02-22 00:00:00,Customer 296,Small Business,Office Supplies,Binders,Binders 80,496.25,45.09,0.11,6,East,New York
ORD1686,2023-07-06 00:00:00,2023-07-12 00:00:00,Customer 336,Home Office,Office Supplies,Binders,Binders 14,910.3,54.8,0.03,5,Central,Texas
ORD1687,2023-10-25 00:00:00,2023-10-29 00:00:00,Customer 178,Small Business,Furniture,Bookcases,Bookcases 50,648.31,138.24,0.03,9,West,California
ORD1688,2023-07-15 00:00:00,2023-07-21 00:00:00,Customer 67,Consumer,Furniture,Chairs,Chairs 92,541.38,140.05,0.12,4,West,Florida
ORD1689,2023-11-30 00:00:00,2023-12-07 00:00:00,Customer 375,Corporate,Technology,Monitors,Monitors 38,755.86,131.08,0.03,5,East,New York
ORD1690,2023-03-30 00:00:00,2023-04-01 00:00:00,Customer 460,Corporate,Furniture,Chairs,Chairs 59,455.25,112.11,0.02,7,West,Florida
ORD1691,2023-12-20 00:00:00,2023-12-25 00:00:00,Customer 38,Consumer,Furniture,Bookcases,Bookcases 11,695.42,120.65,0.01,6,West,Texas
ORD1692,2023-11-28 00:00:00,2023-12-03 00:00:00,Customer 383,Consumer,Office Supplies,Pens,Pens 98,870.36,68.66,0.08,5,South,Texas
ORD1693,2023-09-25 00:00:00,2023-10-02 00:00:00,Customer 161,Consumer,Office Supplies,Pens,Pens 61,77.87,6.2,0.13,10,South,Texas
ORD1694,2023-06-27 00:00:00,2023-07-03 00:00:00,Customer 489,Small Business,Office Supplies,Paper,Paper 62,358.87,29.2,0.02,3,South,California
ORD1695,2023-05-05 00:00:00,2023-05-12 00:00:00,Customer 291,Home Office,Furniture,Tables,Tables 30,563.86,105.86,0.14,10,South,Texas
ORD1696,2023-09-28 00:00:00,2023-10-04 00:00:00,Customer 58,Consumer,Office Supplies,Binders,Binders 42,929.99,139.54,0.04,2,East,New York
ORD1697,2023-03-31 00:00:00,2023-04-05 00:00:00,Customer 47,Home Office,Technology,Printers,Printers 59,790.85,163.81,0.19,3,Central,Florida
ORD1698,2023-03-12 00:00:00,2023-03-15 00:00:00,Customer 410,Corporate,Office Supplies,Binders,Binders 55,558.26,68.63,0.02,7,East,Texas
ORD1699,2023-05-11 00:00:00,2023-05-14 00:00:00,Customer 273,Consumer,Office Supplies,Binders,Binders 30,611.05,176.35,0.04,9,East,Florida
ORD1700,2023-12-26 00:00:00,2023-12-28 00:00:00,Customer 378,Small Business,Office Supplies,Binders,Binders 10,825.58,233.03,0.13,9,West,California
